Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
19.0,1.0,0.0,170.2,83.5,0.0,2.0,2.0,0.0,1.0,0.0,4.0,15.0,2.0,0.37,59.0,0.4846163144555325
28.0,1.0,0.0,172.7,69.4,1.0,3.0,0.0,2.0,0.0,1.0,10.0,6.0,2.0,0.123,66.0,0.17706397678307045
19.0,1.0,0.0,172.7,70.8,2.0,2.0,1.0,1.0,0.0,1.0,10.0,14.0,0.0,0.284,62.0,0.4443194732851915
20.0,1.0,0.0,167.6,70.8,0.0,0.0,2.0,0.0,1.0,1.0,2.0,7.0,2.0,0.954,69.0,0.677024526490023
50.0,1.0,0.0,167.6,63.9,0.0,1.0,1.0,2.0,1.0,0.0,10.0,9.0,2.0,0.333,109.0,0.44620356602332345
36.0,1.0,0.0,162.6,87.5,1.0,3.0,1.0,1.0,0.0,0.0,2.0,12.0,0.0,0.281,101.0,0.40878368055663344
23.0,2.0,0.0,170.2,88.5,0.0,1.0,0.0,2.0,0.0,1.0,10.0,9.0,2.0,0.612,108.0,0.5078290260368743
31.0,2.0,0.0,175.3,91.6,0.0,3.0,1.0,0.0,1.0,1.0,1.0,12.0,1.0,0.306,113.0,0.4369056387391718
31.0,2.0,0.0,175.3,91.6,1.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,0.0,0.123,85.0,0.29811549281058003
23.0,2.0,0.0,170.2,91.2,2.0,3.0,0.0,1.0,0.0,1.0,8.0,7.0,2.0,0.565,64.0,0.4327293443976973
39.0,2.0,0.0,177.8,77.1,2.0,1.0,2.0,0.0,0.0,1.0,10.0,7.0,0.0,0.017,99.0,0.2538745842824889
25.0,2.0,0.0,175.3,130.6,2.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,2.0,0.28,107.0,0.41571454284896253
21.0,1.0,0.0,172.7,83.1,2.0,3.0,2.0,0.0,0.0,1.0,10.0,2.0,0.0,0.211,121.0,0.3957925205261704
28.0,1.0,0.0,182.9,82.6,0.0,2.0,2.0,1.0,1.0,0.0,2.0,9.0,0.0,0.08,58.0,0.3265843440965789
39.0,0.0,0.0,182.9,97.5,0.0,0.0,2.0,0.0,1.0,0.0,10.0,12.0,2.0,0.316,95.0,0.4201712744595025
47.0,2.0,0.0,193.0,81.2,1.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,0.256,102.0,0.3964248439164801
39.0,2.0,0.0,177.8,77.1,0.0,3.0,0.0,1.0,1.0,0.0,10.0,3.0,0.0,0.041,65.0,0.1235160576268132
40.0,1.0,0.0,174.42525773195874,105.2,2.0,1.0,1.0,0.0,1.0,0.0,11.0,12.0,2.0,0.095,56.0,0.2409194605883536
24.0,1.0,0.0,180.3,81.6,0.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,0.457,110.0,0.5094968643055677
23.0,2.0,0.0,180.3,74.8,0.0,1.0,1.0,2.0,0.0,0.0,6.0,15.0,0.0,0.6409999999999999,61.0,0.5428235255725216
25.0,1.0,0.0,175.3,71.2,2.0,3.0,2.0,1.0,0.0,1.0,9.0,0.0,0.0,0.244,129.0,0.4236236772578664
23.0,1.0,0.0,180.3,63.0,0.0,2.0,0.0,1.0,0.0,1.0,12.0,5.0,0.0,0.214,66.0,0.32578009952583603
24.0,1.0,0.0,172.7,90.7,1.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,0.011,88.0,0.1382587942202391
37.0,1.0,0.0,172.7,103.9,2.0,1.0,2.0,2.0,1.0,1.0,5.0,11.0,1.0,0.858,104.0,0.6716263069247008
37.0,1.0,0.0,172.7,103.9,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,0.0,0.191,103.0,0.36153449549339006
37.0,1.0,0.0,172.7,103.9,0.0,1.0,2.0,1.0,0.0,1.0,10.0,9.0,1.0,0.238,92.0,0.3736855379703629
25.0,1.0,0.0,175.3,71.2,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.8809999999999999,97.0,0.7250210540302007
25.0,1.0,0.0,167.6,68.0,0.0,3.0,2.0,2.0,0.0,1.0,5.0,15.0,2.0,0.8290000000000001,93.0,0.6517586287479964
28.0,2.0,0.0,165.1,79.8,2.0,3.0,1.0,1.0,0.0,1.0,7.0,14.0,1.0,0.33,75.0,0.402811120010977
24.0,2.0,0.0,182.9,63.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.31,64.0,0.2890231074125892
24.0,1.0,0.0,175.3,89.8,0.0,1.0,2.0,0.0,0.0,0.0,3.0,14.0,0.0,0.153,127.0,0.3713171224971049
22.0,1.0,0.0,177.8,71.2,1.0,3.0,1.0,1.0,0.0,1.0,10.0,2.0,0.0,0.024,103.0,0.26371788321353584
40.0,1.0,0.0,185.4,98.4,2.0,2.0,2.0,0.0,0.0,1.0,9.0,13.0,0.0,0.249,82.0,0.4501193947761724
21.0,2.0,0.0,177.8,68.5,0.0,2.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,0.568,61.0,0.5788290714783035
31.0,1.0,0.0,175.1,70.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,0.6859999999999999,122.0,0.6223919197669444
19.0,1.0,0.0,170.2,83.5,2.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.998,65.0,0.6890790450768454
39.0,2.0,0.0,177.8,77.1,2.0,3.0,2.0,2.0,0.0,0.0,11.0,1.0,0.0,0.618,78.0,0.550222244819764
39.0,2.0,0.0,170.2,97.5,0.0,3.0,1.0,0.0,1.0,0.0,4.0,12.0,2.0,0.555,126.0,0.5715016436699376
23.0,1.0,0.0,167.6,66.7,0.0,0.0,2.0,0.0,1.0,1.0,5.0,9.0,0.0,0.127,114.0,0.33952009891039503
26.0,1.0,0.0,154.9,103.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,0.485,103.0,0.5151756531493987
45.0,2.0,1.0,157.5,64.0,1.0,2.0,0.0,2.0,0.0,0.0,11.0,5.0,0.0,0.174,111.0,0.3623600398735463
37.0,2.0,1.0,160.0,85.3,1.0,3.0,0.0,1.0,0.0,1.0,2.0,12.0,0.0,0.905,113.0,0.6397497532874613
20.0,1.0,0.0,165.1,83.0,1.0,0.0,2.0,0.0,1.0,1.0,8.0,4.0,0.0,0.364,68.0,0.4124833129475935
30.0,1.0,0.0,175.3,73.9,0.0,1.0,2.0,1.0,0.0,0.0,8.0,4.0,2.0,0.123,56.0,0.2579863745399877
39.0,1.0,0.0,167.6,86.2,0.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,0.949,117.0,0.7583625875332602
23.0,2.0,0.0,177.8,90.7,1.0,1.0,2.0,2.0,0.0,1.0,2.0,5.0,0.0,0.154,59.0,0.2808457444179118
32.0,0.0,0.0,172.7,72.1,0.0,1.0,2.0,0.0,1.0,1.0,5.0,5.0,0.0,0.884,67.0,0.6498852323445066
22.0,1.0,0.0,172.7,68.9,2.0,3.0,0.0,1.0,0.0,0.0,6.0,8.0,1.0,0.825,103.0,0.5984635975641689
23.0,1.0,0.0,177.8,93.9,0.0,3.0,0.0,1.0,1.0,1.0,11.0,12.0,0.0,0.094,96.0,0.20227166825364087
30.0,1.0,0.0,175.3,73.9,2.0,2.0,0.0,1.0,0.0,1.0,3.0,6.0,1.0,0.305,110.0,0.4327293443976974
30.0,1.0,0.0,170.2,91.6,1.0,1.0,0.0,2.0,0.0,0.0,12.0,8.0,0.0,0.104,80.0,0.18542976327867894
23.0,1.0,0.0,167.6,66.7,0.0,0.0,0.0,0.0,1.0,0.0,7.0,13.0,0.0,0.677,96.0,0.5256028202089879
29.0,2.0,0.0,154.9,72.6,1.0,0.0,2.0,0.0,1.0,1.0,11.0,12.0,2.0,0.897,85.0,0.6698935547785949
32.0,1.0,0.0,175.3,101.2,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.8420000000000001,110.0,0.6708570988133005
24.0,1.0,0.0,180.3,81.6,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.305,119.0,0.3598817058190525
33.0,2.0,0.0,185.4,113.4,0.0,3.0,0.0,2.0,0.0,1.0,7.0,3.0,2.0,0.079,57.0,0.136002046201151
31.0,2.0,0.0,177.8,71.7,2.0,3.0,1.0,0.0,1.0,1.0,7.0,15.0,1.0,0.3670000000000001,97.0,0.4494812510952747
20.0,1.0,0.0,170.2,66.7,1.0,2.0,1.0,2.0,0.0,0.0,4.0,10.0,0.0,0.238,124.0,0.4935176578021613
28.0,2.0,0.0,172.7,65.8,2.0,2.0,2.0,2.0,1.0,1.0,11.0,7.0,1.0,0.679,94.0,0.6540534765208809
27.0,2.0,0.0,167.6,65.3,0.0,2.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0,0.906,128.0,0.7534552434552084
27.0,2.0,0.0,167.6,70.3,1.0,3.0,2.0,1.0,1.0,0.0,6.0,6.0,0.0,0.34,124.0,0.4676044513560196
24.0,1.0,0.0,167.6,67.6,0.0,2.0,2.0,1.0,1.0,0.0,11.0,8.0,0.0,0.227,127.0,0.4915104706056821
30.0,0.0,0.0,157.5,86.2,1.0,1.0,0.0,2.0,0.0,1.0,2.0,7.0,2.0,0.7809999999999999,63.0,0.5385776923730095
42.0,2.0,0.0,177.8,89.8,2.0,3.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,0.4320000000000001,127.0,0.5163133645223454
25.0,2.0,0.0,170.2,63.0,0.0,2.0,2.0,0.0,1.0,0.0,12.0,11.0,2.0,0.7659999999999999,98.0,0.6883957122398222
23.0,2.0,0.0,177.8,90.7,2.0,3.0,2.0,1.0,1.0,1.0,2.0,10.0,2.0,0.5720000000000001,97.0,0.5492453352598644
24.0,1.0,0.0,182.9,144.2,2.0,2.0,0.0,0.0,1.0,1.0,10.0,5.0,2.0,0.457,88.0,0.4846545708799044
26.0,1.0,0.0,154.9,103.0,2.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,1.0,0.241,85.0,0.2767416331177723
23.0,2.0,0.0,180.3,74.8,1.0,0.0,0.0,0.0,1.0,0.0,12.0,4.0,2.0,0.7859999999999999,78.0,0.556604507883265
36.0,2.0,0.0,188.0,94.8,0.0,1.0,0.0,1.0,1.0,0.0,11.0,6.0,2.0,0.4920000000000001,81.0,0.4147214302013757
29.0,1.0,0.0,182.9,78.9,1.0,3.0,2.0,1.0,1.0,0.0,4.0,3.0,0.0,0.245,123.0,0.416747982064654
29.0,2.0,0.0,175.3,73.5,2.0,1.0,0.0,2.0,0.0,0.0,12.0,3.0,2.0,0.212,83.0,0.25644553903885353
23.0,2.0,0.0,177.8,90.7,1.0,3.0,2.0,2.0,1.0,0.0,9.0,8.0,0.0,0.012,93.0,0.24237894902077994
31.0,1.0,0.0,160.0,66.2,2.0,2.0,2.0,0.0,0.0,1.0,8.0,7.0,2.0,0.833,66.0,0.6860473383462207
29.0,2.0,0.0,175.3,85.3,0.0,3.0,0.0,2.0,0.0,1.0,4.0,8.0,0.0,0.924,119.0,0.6521898259071843
23.0,2.0,1.0,163.6,58.1,2.0,2.0,2.0,2.0,1.0,0.0,0.0,5.0,2.0,0.868,124.0,0.7398735820855747
40.0,2.0,0.0,180.3,71.2,1.0,3.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.116,75.0,0.18571943189690104
30.0,2.0,0.0,190.5,128.8,0.0,1.0,1.0,2.0,1.0,0.0,12.0,1.0,1.0,0.802,121.0,0.6655992155950943
28.0,2.0,0.0,160.0,78.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,0.8440000000000001,111.0,0.6723940698587836
29.0,2.0,0.0,175.3,81.6,2.0,2.0,0.0,0.0,1.0,1.0,11.0,4.0,2.0,0.723,83.0,0.6008331527017324
28.0,2.0,0.0,167.6,92.5,2.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.015,78.0,0.12607556373224765
39.0,1.0,0.0,167.6,86.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,0.35700000000000004,129.0,0.481972146847149
26.0,0.0,0.0,170.2,80.7,2.0,1.0,2.0,1.0,0.0,1.0,8.0,4.0,2.0,0.066,96.0,0.2792790843090938
19.0,2.0,0.0,167.6,74.4,1.0,3.0,0.0,2.0,1.0,0.0,11.0,7.0,2.0,0.105,72.0,0.17444738167866994
21.0,2.0,0.0,180.3,73.0,1.0,3.0,2.0,0.0,1.0,0.0,12.0,10.0,0.0,0.281,129.0,0.44315498256453867
30.0,1.0,0.0,175.3,73.9,1.0,3.0,2.0,1.0,0.0,0.0,5.0,9.0,2.0,0.792,73.0,0.6195657582205072
23.0,2.0,0.0,170.2,93.0,2.0,3.0,1.0,1.0,0.0,0.0,6.0,5.0,2.0,0.703,73.0,0.5826398484063178
28.0,1.0,0.0,172.7,69.4,0.0,3.0,2.0,2.0,0.0,1.0,0.0,15.0,2.0,0.7170000000000001,96.0,0.6107081855497918
39.0,2.0,0.0,182.9,88.9,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.455,121.0,0.520663800396221
25.0,2.0,0.0,182.9,81.6,0.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.229,88.0,0.27369159232157025
30.0,1.0,0.0,165.1,80.3,2.0,3.0,1.0,2.0,1.0,0.0,10.0,2.0,0.0,0.6509999999999999,66.0,0.5526232090339273
41.0,1.0,0.0,165.1,74.8,1.0,0.0,2.0,0.0,1.0,1.0,11.0,0.0,0.0,0.8740000000000001,82.0,0.6590317320120253
28.0,2.0,0.0,160.0,78.0,2.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,1.0,0.647,119.0,0.6037644282758194
29.0,2.0,0.0,154.9,72.6,1.0,2.0,1.0,2.0,0.0,0.0,9.0,14.0,2.0,0.852,106.0,0.7224734536233586
20.0,2.0,0.0,170.2,61.2,0.0,3.0,1.0,2.0,0.0,1.0,0.0,7.0,1.0,0.199,113.0,0.3789645479539231
30.0,1.0,0.0,160.0,71.7,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,0.154,118.0,0.2702189460506597
21.0,2.0,0.0,185.4,68.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,0.711,60.0,0.5021298575040452
19.0,1.0,0.0,170.2,83.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15.0,1.0,0.515,108.0,0.5347329038967307
27.0,1.0,0.0,170.2,81.6,2.0,2.0,0.0,2.0,1.0,0.0,3.0,8.0,2.0,0.861,107.0,0.6751515086713271
29.0,2.0,0.0,177.8,88.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,7.0,0.0,0.618,66.0,0.5375474841661803
33.0,2.0,0.0,185.4,101.2,0.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,2.0,0.32299999999999995,88.0,0.4944626247644355
23.0,1.0,0.0,167.6,66.7,2.0,1.0,0.0,2.0,1.0,1.0,5.0,11.0,2.0,0.409,107.0,0.4022664443957419
22.0,1.0,0.0,172.7,68.9,2.0,3.0,0.0,0.0,0.0,1.0,10.0,11.0,0.0,0.83,105.0,0.6024601052640361
21.0,0.0,0.0,182.9,67.1,0.0,2.0,2.0,1.0,1.0,0.0,2.0,6.0,2.0,0.845,117.0,0.7281367731511523
38.0,1.0,0.0,160.0,59.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,10.0,0.0,0.063,87.0,0.2649735467958477
29.0,1.0,0.0,175.3,59.4,2.0,0.0,2.0,0.0,1.0,1.0,1.0,13.0,1.0,0.775,88.0,0.6265705431738343
40.0,1.0,0.0,174.42525773195874,105.2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,15.0,0.0,0.911,92.0,0.6805565407525401
22.0,1.0,0.0,170.2,63.5,0.0,1.0,2.0,2.0,0.0,1.0,5.0,15.0,0.0,0.002,104.0,0.2517684024333017
39.0,2.0,0.0,182.9,88.9,1.0,1.0,1.0,0.0,0.0,1.0,12.0,2.0,0.0,0.862,85.0,0.657160935504481
30.0,1.0,0.0,175.3,73.9,0.0,2.0,0.0,2.0,1.0,0.0,10.0,13.0,1.0,0.7509999999999999,86.0,0.615140843074884
39.0,1.0,0.0,167.6,86.2,2.0,3.0,0.0,1.0,1.0,0.0,10.0,5.0,1.0,0.942,94.0,0.6371135606208504
28.0,2.0,0.0,172.7,89.8,1.0,3.0,2.0,0.0,1.0,1.0,11.0,6.0,2.0,0.971,129.0,0.7280897880461922
45.0,1.0,0.0,172.7,102.1,0.0,2.0,1.0,1.0,1.0,0.0,5.0,8.0,1.0,0.893,65.0,0.7053908403599902
25.0,2.0,0.0,170.2,83.9,0.0,2.0,0.0,1.0,0.0,1.0,5.0,11.0,0.0,0.591,76.0,0.5357318404242561
46.0,1.0,1.0,167.6,53.5,0.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,2.0,0.731,105.0,0.5598742477738794
46.0,1.0,1.0,167.6,53.5,2.0,3.0,1.0,0.0,1.0,0.0,1.0,9.0,1.0,0.728,87.0,0.6067110629430648
25.0,1.0,0.0,167.6,68.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.619,110.0,0.5134104482898663
19.0,1.0,0.0,167.6,64.4,0.0,2.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.633,101.0,0.5803232759950809
42.0,2.0,0.0,177.8,89.8,2.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.355,107.0,0.3724373417953624
34.0,2.0,0.0,187.9,83.5,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.5720000000000001,116.0,0.5688357653053708
30.0,2.0,0.0,172.7,75.7,2.0,2.0,0.0,1.0,0.0,1.0,7.0,5.0,2.0,0.479,121.0,0.5319422614629655
23.0,2.0,1.0,163.6,58.1,0.0,3.0,1.0,2.0,1.0,0.0,4.0,12.0,2.0,0.174,75.0,0.31456165791637114
19.0,1.0,0.0,167.6,115.2,2.0,1.0,2.0,2.0,1.0,0.0,9.0,1.0,1.0,0.35700000000000004,87.0,0.4321602503859264
39.0,2.0,0.0,165.1,83.0,1.0,1.0,1.0,2.0,1.0,0.0,10.0,6.0,2.0,0.7709999999999999,106.0,0.6411653057388107
23.0,1.0,0.0,177.8,73.9,0.0,2.0,1.0,0.0,1.0,0.0,11.0,14.0,1.0,0.227,59.0,0.4103649527119285
25.0,2.0,0.0,175.3,113.4,2.0,2.0,2.0,0.0,0.0,1.0,1.0,14.0,1.0,0.7809999999999999,128.0,0.7161274063935817
30.0,1.0,0.0,160.0,71.7,2.0,2.0,2.0,1.0,0.0,1.0,10.0,8.0,0.0,0.634,79.0,0.6234322860951664
39.0,1.0,0.0,167.6,86.2,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.86,64.0,0.638122413695716
26.0,2.0,0.0,165.1,58.5,0.0,3.0,2.0,1.0,1.0,0.0,10.0,14.0,1.0,0.093,61.0,0.2467508140167913
20.0,1.0,0.0,165.1,83.0,2.0,3.0,0.0,2.0,1.0,1.0,12.0,9.0,2.0,0.042,76.0,0.14036706596197526
51.0,2.0,0.0,175.3,89.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,0.163,108.0,0.2617162777126113
30.0,1.0,0.0,182.9,86.1,2.0,2.0,0.0,1.0,1.0,1.0,3.0,10.0,1.0,0.504,127.0,0.5498037534232343
41.0,2.0,0.0,172.7,68.1,2.0,1.0,0.0,1.0,0.0,1.0,9.0,3.0,2.0,0.212,124.0,0.3129388490827533
23.0,2.0,0.0,170.2,88.5,2.0,2.0,2.0,2.0,0.0,1.0,3.0,7.0,2.0,0.672,117.0,0.6708570988133004
39.0,2.0,0.0,187.9,97.5,0.0,3.0,1.0,0.0,1.0,0.0,11.0,13.0,1.0,0.889,68.0,0.6526206014390871
25.0,2.0,0.0,175.3,130.6,1.0,1.0,1.0,0.0,1.0,1.0,11.0,6.0,0.0,0.526,105.0,0.5366224827724939
30.0,1.0,0.0,170.2,91.6,0.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.915,73.0,0.6664060539767827
33.0,2.0,0.0,185.4,113.4,0.0,2.0,2.0,2.0,0.0,0.0,9.0,15.0,1.0,0.768,80.0,0.6746342151196788
29.0,2.0,0.0,175.3,85.3,1.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,0.0,0.396,58.0,0.3313998552663258
31.0,2.0,0.0,167.6,68.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,9.0,0.0,0.218,84.0,0.3519782900419671
29.0,1.0,0.0,182.9,133.8,0.0,0.0,2.0,0.0,0.0,1.0,10.0,15.0,2.0,0.948,72.0,0.6773493771662342
18.0,1.0,0.0,174.42525773195874,64.4,0.0,0.0,2.0,0.0,0.0,0.0,9.0,5.0,1.0,0.5820000000000001,86.0,0.5422237077339567
30.0,0.0,0.0,157.5,86.2,2.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.14300000000000002,100.0,0.3301084831314836
26.0,2.0,0.0,165.1,58.5,0.0,3.0,2.0,0.0,0.0,1.0,8.0,3.0,2.0,0.467,115.0,0.5197885629226235
22.0,1.0,0.0,170.2,63.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.545,118.0,0.5589123372764935
46.0,1.0,1.0,167.6,53.5,2.0,0.0,1.0,0.0,1.0,1.0,2.0,9.0,2.0,0.208,78.0,0.3383251717005888
24.0,2.0,0.0,177.8,74.8,1.0,2.0,0.0,0.0,1.0,0.0,10.0,8.0,2.0,0.985,85.0,0.7002291587602394
28.0,1.0,0.0,182.9,94.3,1.0,2.0,2.0,2.0,0.0,1.0,4.0,7.0,0.0,0.303,67.0,0.4601093538998867
24.0,1.0,0.0,170.2,71.2,1.0,1.0,2.0,0.0,1.0,1.0,2.0,8.0,1.0,0.75,121.0,0.6463475919281598
20.0,1.0,0.0,185.4,91.2,0.0,1.0,1.0,1.0,1.0,0.0,11.0,12.0,0.0,0.023,58.0,0.19924863066403434
23.0,1.0,0.0,180.3,63.0,1.0,2.0,1.0,1.0,1.0,0.0,7.0,12.0,1.0,0.488,63.0,0.5453226654740027
37.0,2.0,0.0,180.3,103.9,0.0,1.0,0.0,0.0,0.0,1.0,11.0,12.0,2.0,0.8059999999999999,110.0,0.5972748763721109
29.0,2.0,0.0,175.3,81.6,1.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,0.8079999999999999,61.0,0.6148610448574489
19.0,2.0,0.0,167.6,74.4,2.0,3.0,2.0,0.0,0.0,1.0,11.0,4.0,1.0,0.08,56.0,0.2317140403940767
26.0,1.0,0.0,187.9,59.4,0.0,2.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.272,79.0,0.3759202953923858
23.0,1.0,0.0,180.3,63.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,13.0,1.0,0.703,90.0,0.6595122882994962
36.0,2.0,0.0,175.3,104.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.436,59.0,0.3556525042044413
22.0,1.0,0.0,172.7,68.9,1.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,1.0,0.942,69.0,0.7239044440989254
30.0,1.0,0.0,175.3,73.9,1.0,0.0,2.0,0.0,0.0,1.0,4.0,13.0,1.0,0.737,75.0,0.5989768247943413
37.0,2.0,1.0,160.0,85.3,2.0,1.0,0.0,2.0,1.0,0.0,11.0,13.0,0.0,0.262,61.0,0.2559783613322121
32.0,2.0,0.0,167.6,81.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,0.374,96.0,0.4519117097447562
24.0,1.0,0.0,175.3,89.8,0.0,2.0,1.0,1.0,0.0,1.0,6.0,9.0,2.0,0.971,72.0,0.7348314777964071
45.0,1.0,0.0,172.7,102.1,0.0,3.0,0.0,2.0,0.0,0.0,7.0,2.0,1.0,0.434,122.0,0.4342317187908093
20.0,1.0,0.0,167.6,70.8,0.0,2.0,1.0,2.0,1.0,1.0,6.0,13.0,2.0,0.435,75.0,0.5336609538079822
23.0,2.0,0.0,170.2,88.5,2.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,0.163,75.0,0.30810473118303605
38.0,1.0,0.0,175.3,99.3,0.0,3.0,2.0,0.0,0.0,1.0,5.0,12.0,2.0,0.7440000000000001,70.0,0.5970818629766693
41.0,1.0,0.0,165.1,74.8,0.0,0.0,2.0,0.0,1.0,0.0,1.0,9.0,0.0,0.248,100.0,0.3894911117398964
22.0,1.0,0.0,172.7,76.7,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.476,108.0,0.51638670278651
19.0,2.0,0.0,167.6,74.4,2.0,3.0,2.0,1.0,0.0,0.0,2.0,13.0,0.0,0.14300000000000002,93.0,0.32072048995941865
40.0,1.0,0.0,177.8,134.3,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.532,59.0,0.561005993612514
40.0,2.0,0.0,180.3,106.6,2.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,0.136,76.0,0.19968072688473704
20.0,1.0,0.0,180.3,99.8,2.0,1.0,2.0,2.0,0.0,0.0,11.0,4.0,1.0,0.927,98.0,0.6908343063728355
31.0,2.0,0.0,175.3,91.6,0.0,0.0,2.0,0.0,1.0,0.0,9.0,9.0,2.0,0.021,71.0,0.21666102483819172
34.0,2.0,0.0,182.9,79.4,1.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,1.0,0.772,93.0,0.5657840578382894
26.0,0.0,0.0,170.2,80.7,2.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.7979999999999999,112.0,0.6565355302102751
29.0,2.0,0.0,175.3,73.5,2.0,3.0,0.0,1.0,1.0,0.0,2.0,12.0,2.0,0.45,60.0,0.3648766043861296
29.0,2.0,0.0,154.9,72.6,0.0,2.0,0.0,2.0,0.0,1.0,11.0,2.0,2.0,0.4270000000000001,118.0,0.5039225710968733
29.0,2.0,0.0,154.9,72.6,1.0,3.0,2.0,0.0,0.0,1.0,3.0,13.0,0.0,0.905,94.0,0.6800730862514073
22.0,1.0,0.0,172.7,76.7,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.376,118.0,0.4787798130914725
28.0,1.0,0.0,182.9,94.3,1.0,3.0,1.0,1.0,0.0,0.0,10.0,8.0,2.0,0.321,71.0,0.39283671901879824
22.0,1.0,0.0,185.4,98.0,0.0,3.0,1.0,0.0,1.0,1.0,8.0,2.0,0.0,0.386,76.0,0.4340694161347018
39.0,2.0,0.0,165.1,83.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,14.0,0.0,0.394,125.0,0.495708193496201
31.0,1.0,0.0,160.0,66.2,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.418,75.0,0.5257113729011418
31.0,1.0,0.0,172.7,78.5,2.0,3.0,2.0,2.0,0.0,1.0,1.0,14.0,2.0,0.471,101.0,0.5062317487262066
36.0,1.0,0.0,175.3,88.5,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.237,115.0,0.40243406724923975
27.0,2.0,0.0,167.6,70.3,1.0,2.0,2.0,1.0,0.0,1.0,3.0,9.0,0.0,0.139,61.0,0.36431300850626297
28.0,2.0,0.0,175.3,90.7,2.0,3.0,0.0,2.0,0.0,1.0,5.0,14.0,1.0,0.025,103.0,0.1691096895843947
25.0,2.0,0.0,175.3,130.6,0.0,2.0,0.0,1.0,0.0,1.0,3.0,11.0,2.0,0.334,99.0,0.43463735209478105
