index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed
1098,29,高中及以上,男,175.3,73.5,中,已婚,父母健在,没有孩子,平原,堵车,和风,霜冻,小,0.293,[67 74]
1099,36,高中及以上,男,188.0,94.8,轻,未婚,父母健在,没有孩子,有山,堵车,疾风,中雪,小,0.47,[59 78]
1100,30,高中及以上,男,190.5,128.8,轻,已婚,父母健在,有多个子女,有山,通畅,和风,晴,中,0.07200000000000001,[78 58]
1101,46,初中,男,188.0,86.2,轻,未婚,父母健在,没有孩子,平原,堵车,烈风,大到暴雪,大,0.032,[72 72]
1102,30,高中及以上,男,172.7,75.7,中,已婚,父母健在,有多个子女,有山,堵车,台风,雾,小,0.199,[66 52]
1103,37,高中及以上,男,180.3,103.9,重,未婚,父母健在,没有孩子,有山,通畅,微风,冰雹,小,0.05,[62 65]
1104,36,高中及以上,男,175.3,104.3,中,已婚,父母健在,没有孩子,有山,堵车,软风,中雨,小,0.253,[76 70]
1105,32,高中及以上,男,182.9,77.1,重,已婚,父母健在,有多个子女,有山,堵车,微风,大雨,大,0.103,[57 55]
1106,20,高中及以上,男,170.2,61.2,轻,已婚,父母健在,没有孩子,平原,堵车,狂风,雷阵雨,大,0.3720000000000001,[65 55]
1107,22,初中,男,170.2,83.5,中,已婚,父母健在,有一子女,有山,通畅,轻风,雾,小,0.414,[53 60]
1108,30,初中,男,160.0,71.7,重,未婚,父母健在,没有孩子,平原,通畅,暴风,雷阵雨,小,0.499,[58 52]
1109,39,高中及以上,男,170.2,97.5,中,未婚,父母健在,没有孩子,有山,通畅,劲风,雨夹雪,小,0.35100000000000003,[70 55]
1110,24,高中及以上,男,180.3,78.9,轻,已婚,父母健在,有多个子女,平原,堵车,微风,大雨,中,0.052000000000000005,[73 77]
1111,23,高中及以上,男,170.2,93.0,中,未婚,父母健在,没有孩子,平原,通畅,劲风,大到暴雪,大,0.3670000000000001,[65 77]
1112,31,初中,男,172.7,78.5,轻,已婚,父母健在,有一子女,有山,通畅,狂风,多云,小,0.458,[64 70]
1113,19,初中,男,170.2,83.5,重,已婚,父母健在,没有孩子,平原,通畅,强风,冰雹,小,0.023,[68 66]
1114,27,高中及以上,男,180.3,118.4,轻,已婚,父母健在,有一子女,有山,通畅,台风,多云,中,0.363,[70 62]
1115,24,初中,男,180.3,88.0,中,已婚,父母健在,有一子女,平原,通畅,劲风,小雪,小,0.326,[53 56]
1116,22,初中,男,172.7,76.7,重,已婚,父母健在,有多个子女,平原,通畅,烈风,雨夹雪,中,0.158,[70 78]
1117,24,初中,男,170.2,71.2,中,已婚,父母健在,没有孩子,平原,通畅,强风,冰雹,大,0.46,[59 79]
1118,19,高中及以上,男,167.6,74.4,轻,未婚,父母健在,没有孩子,平原,通畅,无风,大雨,小,0.123,[60 50]
1119,26,高中及以上,男,165.1,58.5,重,已婚,父母健在,没有孩子,平原,通畅,和风,大雨,大,0.177,[66 50]
1120,21,初中,男,160.0,77.6,中,未婚,父母健在,没有孩子,有山,通畅,台风,小雨,中,0.243,[52 56]
1121,25,初中,男,175.3,71.2,轻,未婚,父母健在,没有孩子,平原,堵车,疾风,中雪,大,0.436,[76 65]
1122,19,初中,男,167.6,64.4,轻,已婚,父母健在,有一子女,有山,通畅,大风,冻雨,小,0.13,[68 76]
1123,34,初中,男,182.9,81.6,轻,已婚,父母健在,没有孩子,有山,堵车,和风,多云,中,0.292,[64 61]
1124,41,初中,男,165.1,74.8,重,未婚,父母健在,没有孩子,有山,通畅,大风,雾,小,0.316,[63 72]
1125,23,初中,男,177.8,73.9,轻,已婚,父母健在,没有孩子,有山,通畅,大风,大雨,中,0.081,[79 57]
1126,39,高中及以上,男,190.5,92.5,中,已婚,父母健在,有一子女,有山,通畅,微风,大雨,小,0.35200000000000004,[54 65]
1127,30,初中,男,175.3,68.0,重,未婚,父母健在,没有孩子,平原,通畅,强风,小雪,大,0.404,[61 57]
1128,28,高中及以上,男,160.0,78.0,重,已婚,父母健在,有多个子女,平原,堵车,大风,雷阵雨,小,0.401,[51 66]
1129,21,初中,男,177.8,79.8,轻,未婚,父母健在,没有孩子,平原,通畅,和风,雨夹雪,中,0.053,[56 69]
1130,19,高中及以上,男,182.9,74.8,中,已婚,父母健在,有多个子女,有山,堵车,狂风,雨夹雪,大,0.34600000000000003,[75 59]
1131,36,小学及以下,男,177.8,101.6,重,未婚,父母健在,没有孩子,平原,堵车,烈风,雨夹雪,中,0.134,[64 77]
1132,33,高中及以上,男,185.4,113.4,轻,未婚,父母健在,没有孩子,平原,堵车,劲风,小雪,中,0.091,[67 60]
1133,39,初中,男,167.6,86.2,中,已婚,父母健在,有一子女,有山,通畅,强风,阴天,小,0.255,[79 55]
1134,23,初中,男,177.8,93.9,重,未婚,父母健在,没有孩子,有山,通畅,烈风,暴雨,小,0.268,[64 68]
1135,20,初中,男,180.3,99.8,中,未婚,父母健在,没有孩子,平原,通畅,无风,冻雨,小,0.422,[72 54]
1136,20,初中,男,170.2,86.2,轻,已婚,父母健在,有一子女,有山,通畅,微风,小雨,小,0.029,[78 66]
1137,23,高中及以上,男,170.2,88.5,轻,未婚,父母健在,没有孩子,平原,通畅,轻风,小雨,中,0.339,[65 58]
1138,24,高中及以上,男,182.9,63.5,中,已婚,父母健在,有多个子女,有山,通畅,无风,雾,大,0.418,[50 70]
1139,44,初中,男,172.7,76.2,重,未婚,父母健在,没有孩子,平原,通畅,无风,小雪,小,0.265,[66 62]
1140,49,初中,男,175.3,93.0,轻,未婚,父母健在,没有孩子,平原,通畅,劲风,小雪,大,0.413,[78 65]
1141,35,高中及以上,男,165.1,67.1,轻,已婚,父母健在,没有孩子,有山,堵车,软风,中雪,大,0.13,[66 78]
1142,22,高中及以上,男,177.8,101.6,中,已婚,父母健在,有多个子女,平原,通畅,疾风,小雨,中,0.0,[72 61]
1143,26,初中,男,154.9,103.0,轻,已婚,父母健在,有多个子女,有山,堵车,台风,冻雨,中,0.061,[70 77]
1144,37,初中,男,172.7,103.9,重,已婚,父母健在,有一子女,平原,堵车,微风,中雨,小,0.477,[75 78]
1145,29,初中,男,175.3,59.4,重,未婚,父母健在,没有孩子,有山,通畅,无风,雨夹雪,小,0.496,[70 56]
1146,23,高中及以上,男,170.2,91.2,中,已婚,父母健在,有多个子女,平原,通畅,和风,大到暴雪,大,0.309,[69 59]
1147,40,高中及以上,男,180.3,79.4,重,未婚,父母健在,没有孩子,平原,堵车,微风,雷阵雨,小,0.387,[61 67]
1148,23,初中,男,167.6,66.7,中,未婚,父母健在,没有孩子,平原,堵车,狂风,雾,小,0.243,[62 63]
1149,25,高中及以上,男,175.3,130.6,轻,未婚,父母健在,没有孩子,平原,堵车,台风,暴雨,小,0.341,[50 53]
1150,51,高中及以上,男,175.3,89.8,轻,已婚,父母健在,有多个子女,平原,通畅,和风,雨夹雪,中,0.206,[54 66]
1151,39,高中及以上,男,182.9,108.9,中,已婚,父母健在,没有孩子,有山,通畅,强风,雨夹雪,小,0.28300000000000003,[57 53]
1152,29,高中及以上,男,175.3,81.6,重,已婚,父母健在,没有孩子,平原,通畅,烈风,大雨,大,0.166,[63 77]
1153,28,初中,男,182.9,94.3,重,未婚,父母健在,没有孩子,平原,通畅,劲风,大雨,小,0.238,[56 69]
1154,25,初中,男,180.3,70.3,中,未婚,父母健在,没有孩子,平原,通畅,微风,暴雨,大,0.075,[77 73]
1155,34,初中,男,177.8,85.7,轻,已婚,父母健在,有一子女,有山,通畅,劲风,冻雨,大,0.105,[55 60]
1156,21,高中及以上,男,170.2,74.8,重,已婚,父母健在,有多个子女,有山,通畅,软风,多云,中,0.4320000000000001,[78 56]
1157,24,高中及以上,男,177.8,74.8,轻,未婚,父母健在,没有孩子,平原,堵车,软风,中雨,小,0.07400000000000001,[50 60]
1158,25,高中及以上,男,182.9,81.6,重,未婚,父母健在,没有孩子,有山,堵车,狂风,阴天,小,0.392,[53 63]
1159,22,高中及以上,男,188.0,105.2,轻,已婚,父母健在,没有孩子,平原,通畅,台风,冻雨,大,0.232,[70 56]
1160,18,初中,男,174.42525773195874,64.4,中,已婚,父母健在,没有孩子,平原,通畅,烈风,霜冻,小,0.488,[61 77]
1161,38,初中,男,160.0,59.0,中,未婚,父母健在,没有孩子,有山,堵车,微风,冰雹,小,0.435,[72 51]
1162,26,小学及以下,男,172.7,62.1,重,已婚,父母健在,没有孩子,有山,通畅,劲风,中雨,小,0.384,[56 59]
1163,35,高中及以上,男,175.3,68.0,重,未婚,父母健在,没有孩子,平原,堵车,暴风,小雪,中,0.051,[78 51]
1164,31,初中,男,175.1,70.0,轻,未婚,父母健在,没有孩子,有山,通畅,暴风,小雨,大,0.198,[61 75]
1165,31,高中及以上,男,177.8,71.7,中,未婚,父母健在,没有孩子,平原,堵车,强风,晴,中,0.354,[75 62]
1166,23,小学及以下,男,175.3,83.9,重,未婚,父母健在,没有孩子,平原,通畅,疾风,冻雨,中,0.172,[59 53]
1167,50,初中,男,167.6,63.9,中,未婚,父母健在,没有孩子,平原,堵车,轻风,大雨,大,0.238,[62 68]
1168,21,初中,男,172.7,83.1,中,未婚,父母健在,没有孩子,有山,通畅,微风,雾,小,0.327,[54 75]
1169,38,高中及以上,男,172.7,70.8,重,已婚,父母健在,有一子女,有山,堵车,劲风,小雪,小,0.413,[69 55]
1170,34,高中及以上,男,182.9,79.4,重,未婚,父母健在,没有孩子,有山,通畅,和风,霜冻,中,0.484,[56 53]
1171,34,高中及以上,男,187.9,83.5,重,未婚,父母健在,没有孩子,有山,堵车,软风,小雨,中,0.225,[63 79]
1172,34,高中及以上,男,167.6,75.7,中,未婚,父母健在,没有孩子,有山,通畅,微风,冻雨,小,0.498,[50 51]
1173,28,高中及以上,男,172.7,65.8,中,未婚,父母健在,没有孩子,平原,通畅,和风,冰雹,小,0.396,[63 61]
1174,46,初中,女,167.6,53.5,轻,未婚,父母健在,没有孩子,有山,堵车,轻风,冻雨,中,0.052000000000000005,[56 56]
1175,41,高中及以上,男,172.7,68.1,重,未婚,父母健在,没有孩子,有山,堵车,劲风,暴雨,中,0.113,[69 78]
1176,40,高中及以上,男,180.3,71.2,轻,已婚,父母健在,没有孩子,平原,堵车,和风,暴雨,小,0.35200000000000004,[78 55]
1177,23,高中及以上,女,163.6,58.1,中,已婚,父母健在,有多个子女,有山,通畅,劲风,雨夹雪,中,0.133,[70 53]
1178,25,初中,女,162.7,54.9,轻,已婚,父母健在,有多个子女,平原,通畅,大风,小雨,中,0.155,[79 70]
1179,20,高中及以上,男,170.1,61.2,中,未婚,父母健在,没有孩子,有山,堵车,台风,雾,中,0.258,[66 66]
1180,24,初中,男,182.9,144.2,中,未婚,父母健在,没有孩子,有山,通畅,狂风,中雪,大,0.202,[66 61]
1181,40,初中,男,185.4,98.4,重,已婚,父母健在,有多个子女,平原,通畅,大风,中雨,中,0.403,[53 79]
1182,39,高中及以上,男,187.9,97.5,轻,未婚,父母健在,没有孩子,有山,通畅,暴风,雨夹雪,小,0.139,[52 61]
1183,40,高中及以上,男,180.3,106.6,重,未婚,父母健在,没有孩子,有山,通畅,劲风,冰雹,大,0.276,[61 50]
1184,30,初中,男,182.9,86.1,轻,已婚,父母健在,有一子女,有山,堵车,暴风,雨夹雪,中,0.332,[59 55]
1185,35,高中及以上,男,177.8,63.5,轻,未婚,父母健在,没有孩子,平原,堵车,疾风,雷阵雨,小,0.13699999999999998,[79 58]
1186,25,高中及以上,男,175.3,113.4,中,未婚,父母健在,没有孩子,平原,通畅,轻风,多云,大,0.21,[54 78]
1187,23,高中及以上,男,177.8,90.7,中,已婚,父母健在,没有孩子,有山,堵车,烈风,中雪,大,0.193,[55 61]
1188,24,初中,男,185.4,81.6,重,已婚,父母健在,有一子女,平原,通畅,暴风,雨夹雪,中,0.496,[63 52]
1189,28,高中及以上,男,175.3,90.7,轻,已婚,父母健在,有多个子女,有山,通畅,无风,阴天,中,0.28300000000000003,[62 53]
1190,23,高中及以上,男,180.3,74.8,轻,未婚,父母健在,没有孩子,有山,通畅,劲风,霜冻,大,0.28300000000000003,[72 60]
1191,21,小学及以下,男,182.9,67.1,重,未婚,父母健在,没有孩子,有山,通畅,强风,大到暴雪,大,0.02,[78 65]
1192,26,初中,男,187.9,59.4,中,未婚,父母健在,没有孩子,平原,堵车,疾风,晴,小,0.295,[60 67]
1193,34,初中,男,177.8,51.7,重,未婚,父母健在,没有孩子,有山,通畅,微风,雾,大,0.386,[79 73]
1194,30,初中,男,165.1,80.3,中,已婚,父母健在,有一子女,平原,堵车,软风,小雪,小,0.208,[78 78]
1195,49,高中及以上,男,175.3,98.4,中,已婚,父母健在,有多个子女,平原,堵车,轻风,雷阵雨,中,0.339,[57 56]
1196,29,高中及以上,男,177.8,88.0,重,未婚,父母健在,没有孩子,有山,通畅,大风,雨夹雪,小,0.257,[72 75]
1197,24,初中,男,175.3,89.8,中,未婚,父母健在,没有孩子,平原,通畅,劲风,冰雹,中,0.363,[73 69]
1198,31,高中及以上,男,175.3,91.6,中,已婚,父母健在,有多个子女,有山,堵车,狂风,晴,大,0.197,[76 75]
1199,29,初中,男,182.9,133.8,重,未婚,父母健在,没有孩子,有山,堵车,烈风,大雨,大,0.302,[57 52]
1200,32,小学及以下,男,172.7,72.1,中,已婚,父母健在,有多个子女,平原,堵车,微风,晴,中,0.393,[73 67]
1201,22,初中,男,185.4,98.0,重,已婚,父母健在,没有孩子,有山,堵车,台风,小雪,中,0.454,[59 78]
1202,51,高中及以上,男,170.2,88.0,重,未婚,父母健在,没有孩子,有山,堵车,轻风,小雪,中,0.076,[66 55]
1203,24,初中,男,180.3,81.6,轻,已婚,父母健在,没有孩子,平原,通畅,微风,雷阵雨,大,0.196,[59 51]
1204,21,高中及以上,男,180.3,73.0,轻,未婚,父母健在,没有孩子,平原,堵车,劲风,小雪,大,0.262,[78 55]
1205,28,高中及以上,男,172.7,89.8,重,未婚,父母健在,没有孩子,平原,堵车,疾风,雷阵雨,小,0.227,[79 55]
1206,46,高中及以上,男,182.9,85.3,轻,未婚,父母健在,没有孩子,有山,通畅,强风,晴,中,0.344,[70 72]
1207,47,高中及以上,男,193.0,81.2,中,未婚,父母健在,没有孩子,平原,堵车,暴风,雾,小,0.244,[63 65]
1208,42,高中及以上,男,177.8,89.8,中,未婚,父母健在,没有孩子,平原,通畅,和风,阴天,中,0.054000000000000006,[66 62]
1209,28,高中及以上,男,167.6,92.5,轻,已婚,父母健在,有多个子女,有山,通畅,微风,中雨,大,0.038,[74 75]
1210,34,初中,男,188.0,99.3,轻,已婚,父母健在,没有孩子,有山,堵车,轻风,阴天,中,0.014,[64 52]
1211,39,高中及以上,男,182.9,88.9,轻,未婚,父母健在,没有孩子,有山,堵车,狂风,小雪,小,0.012,[71 59]
1212,45,初中,男,172.7,102.1,中,未婚,父母健在,没有孩子,平原,通畅,无风,小雨,大,0.281,[66 63]
1213,21,初中,男,167.6,78.9,重,未婚,父母健在,没有孩子,平原,通畅,和风,暴雨,中,0.146,[58 53]
1214,24,初中,男,167.6,67.6,重,未婚,父母健在,没有孩子,有山,堵车,软风,冻雨,中,0.312,[59 63]
1215,40,初中,男,177.8,134.3,中,已婚,父母健在,有多个子女,平原,通畅,轻风,冻雨,中,0.171,[56 59]
1216,27,高中及以上,男,167.6,70.3,重,已婚,父母健在,有多个子女,有山,堵车,暴风,多云,中,0.031,[58 76]
1217,30,小学及以下,男,180.3,105.7,重,未婚,父母健在,没有孩子,平原,通畅,烈风,多云,大,0.052000000000000005,[71 68]
1218,22,初中,男,177.8,88.0,重,已婚,父母健在,有多个子女,平原,堵车,强风,小雨,中,0.249,[75 61]
1219,20,初中,男,167.6,70.8,重,已婚,父母健在,有多个子女,有山,堵车,劲风,霜冻,中,0.147,[70 51]
1220,20,初中,男,165.1,83.0,轻,未婚,父母健在,没有孩子,平原,堵车,大风,晴,大,0.118,[66 51]
1221,22,初中,男,170.2,63.5,重,未婚,父母健在,没有孩子,平原,通畅,软风,阴天,小,0.274,[51 56]
1222,20,高中及以上,男,175.3,81.2,中,已婚,父母健在,没有孩子,有山,通畅,微风,雷阵雨,小,0.268,[76 77]
1223,22,初中,男,177.8,71.2,重,已婚,父母健在,没有孩子,有山,通畅,和风,雨夹雪,中,0.122,[65 67]
1224,31,高中及以上,男,177.8,100.7,中,已婚,父母健在,有一子女,平原,通畅,大风,大雨,小,0.496,[53 53]
1225,31,初中,男,172.7,88.5,轻,已婚,父母健在,有多个子女,有山,通畅,劲风,冰雹,大,0.024,[51 50]
1226,39,小学及以下,男,182.9,97.5,轻,未婚,父母健在,没有孩子,有山,通畅,台风,小雨,大,0.146,[75 70]
1227,40,初中,男,174.42525773195874,105.2,重,已婚,父母健在,有一子女,平原,通畅,无风,大雨,小,0.254,[79 51]
1228,19,初中,男,167.6,115.2,重,未婚,父母健在,没有孩子,有山,堵车,暴风,大雨,大,0.008,[54 59]
1229,30,初中,女,160.0,85.7,重,已婚,父母健在,有一子女,有山,堵车,轻风,中雪,大,0.009000000000000001,[64 58]
1230,27,初中,男,170.2,84.4,轻,已婚,父母健在,有多个子女,平原,堵车,暴风,晴,小,0.408,[76 57]
1231,30,小学及以下,男,157.5,86.2,中,未婚,父母健在,没有孩子,有山,堵车,无风,多云,小,0.134,[71 50]
1232,36,初中,男,175.3,88.5,中,未婚,父母健在,没有孩子,平原,通畅,狂风,暴雨,大,0.485,[58 70]
1233,19,初中,男,170.2,82.6,中,已婚,父母健在,没有孩子,平原,堵车,无风,冻雨,小,0.225,[66 77]
1234,19,初中,男,175.3,63.0,重,未婚,父母健在,没有孩子,平原,堵车,台风,阴天,中,0.215,[70 58]
1235,45,高中及以上,女,157.5,64.0,轻,已婚,父母健在,有多个子女,平原,通畅,和风,阴天,大,0.304,[77 72]
1236,38,初中,男,175.3,76.7,重,未婚,父母健在,没有孩子,有山,通畅,劲风,晴,大,0.365,[58 64]
1237,29,高中及以上,男,175.3,85.3,轻,已婚,父母健在,有一子女,有山,堵车,大风,雷阵雨,大,0.234,[67 69]
1238,24,初中,男,172.7,90.7,中,未婚,父母健在,没有孩子,有山,堵车,劲风,小雪,大,0.083,[79 79]
1239,20,初中,男,170.2,66.7,中,未婚,父母健在,没有孩子,平原,通畅,狂风,多云,中,0.32,[51 65]
1240,41,高中及以上,男,167.6,89.8,重,未婚,父母健在,没有孩子,有山,通畅,台风,冻雨,大,0.025,[54 68]
1241,31,高中及以上,男,167.6,68.0,重,已婚,父母健在,有多个子女,平原,通畅,强风,小雨,小,0.485,[74 62]
1242,28,初中,男,172.7,69.4,轻,已婚,父母健在,没有孩子,有山,堵车,轻风,雷阵雨,小,0.025,[54 66]
1243,37,高中及以上,女,160.0,85.3,中,未婚,父母健在,没有孩子,有山,通畅,劲风,大雨,小,0.421,[72 66]
1244,29,高中及以上,男,177.8,72.6,轻,已婚,父母健在,有一子女,平原,堵车,软风,霜冻,小,0.307,[50 73]
1245,24,高中及以上,男,172.7,69.4,重,已婚,父母健在,没有孩子,平原,堵车,暴风,霜冻,中,0.095,[60 69]
1246,26,小学及以下,男,170.2,80.7,中,已婚,父母健在,有一子女,平原,通畅,疾风,雷阵雨,小,0.14800000000000002,[65 58]
1247,19,高中及以上,男,177.8,68.0,中,未婚,父母健在,没有孩子,平原,堵车,无风,多云,小,0.328,[55 50]
1248,29,初中,男,182.9,78.9,轻,未婚,父母健在,没有孩子,有山,堵车,劲风,大到暴雪,大,0.405,[55 64]
1249,31,初中,男,160.0,66.2,轻,已婚,父母健在,有多个子女,平原,堵车,无风,暴雨,小,0.467,[67 59]
1250,30,初中,男,175.3,73.9,中,已婚,父母健在,没有孩子,平原,堵车,暴风,多云,中,0.165,[68 63]
1251,25,高中及以上,男,170.2,63.0,轻,未婚,父母健在,没有孩子,平原,堵车,微风,大到暴雪,中,0.016,[68 64]
1252,33,高中及以上,男,185.4,101.2,中,未婚,父母健在,没有孩子,平原,堵车,烈风,中雨,中,0.171,[64 54]
1253,34,高中及以上,男,180.3,130.6,重,已婚,父母健在,有一子女,有山,通畅,暴风,霜冻,小,0.034,[58 72]
1254,40,高中及以上,男,177.8,117.9,轻,未婚,父母健在,没有孩子,有山,堵车,无风,暴雨,大,0.265,[74 78]
1255,28,初中,男,182.9,82.6,重,未婚,父母健在,没有孩子,平原,堵车,轻风,冻雨,小,0.124,[74 66]
